1,1.7915e-08
2,2.7898e-13
3,0.0028877
0,0.79148
0,0.76799
0,0.75814
0,0.69221
0,0.81514
0,0.74808
0,0.78626
0,0.83159
0,0.69668
0,0.81921
0,0.78713
0,0.79089
0,0.73191
0,0.80543
0,0.73677
0,0.81429
0,0.64768
0,0.81794
0,0.47442
0,0.77265
0,0.8094
0,0.78094
0,0.74827
0,0.76142
0,0.80164
0,0.71646
0,0.75802
0,0.56328
0,0.77822
0,0.7865
0,0.52558
0,0.78202
0,0.78996
0,0.77084
0,0.61108
0,0.69011
0,0.73031
0,0.83087
0,0.7578
0,0.82536
0,0.67203
0,0.68038
0,0.75211
0,0.79675
0,0.73883
0,0.40091
0,0.62709
