1,8.7382e-16
2,0.037394
3,0.029994
0,0.70265
0,0.70275
0,0.6933
0,0.69362
0,0.66408
0,0.69906
0,0.68775
0,0.70683
0,0.69998
0,0.53505
0,0.46495
0,0.6444
0,0.60311
0,0.61384
0,0.70722
0,0.70532
0,0.62926
0,0.70075
0,0.70515
0,0.70216
0,0.69822
0,0.6666
0,0.67169
0,0.62665
0,0.45337
0,0.7072
0,0.70484
0,0.69626
0,0.70842
0,0.68946
0,0.64982
0,0.67645
0,0.55107
0,0.69876
0,0.68698
0,0.54963
0,0.67547
0,0.67567
0,0.68575
0,0.70022
0,0.66684
0,0.65914
0,0.68536
0,0.6938
0,0.70243
0,0.67517
0,0.63921
